343.499335	822.468763	0.000000	364.503154	6.284372
340.389473	822.468763	0.000000	364.503154	6.284372
342.778844	822.468818	1930.000000	364.503130	6.284372
342.683950	822.468892	1940.000000	364.503097	6.285660
344.521137	822.468954	1750.000000	364.503069	6.285660
341.341827	822.469023	1820.000000	364.503039	6.286947
343.785228	822.469081	1740.000000	364.503013	6.286947
342.187749	822.469130	1600.000000	364.502991	6.288235
341.071275	822.469195	1350.000000	364.502962	6.288235
342.682039	822.469249	1050.000000	364.502938	6.289523
342.426406	822.469325	990.000000	364.502905	6.289523
342.948239	822.469384	780.000000	364.502879	6.289523
341.745698	822.469462	650.000000	364.502844	6.290810
344.188260	822.469504	590.000000	364.502825	6.290810
341.736874	822.469569	390.000000	364.502796	6.292098
343.460442	822.469611	510.000000	364.502778	6.292098
344.591518	822.469684	300.000000	364.502746	6.292098
342.896119	822.469738	240.000000	364.502722	6.294673
344.916945	822.469816	160.000000	364.502687	6.295961
342.447476	822.469869	170.000000	364.502664	6.294673
344.816282	822.469940	160.000000	364.502632	6.295961
343.959309	822.469985	60.000000	364.502612	6.297249
342.193968	822.469949	70.000000	364.502628	6.295961
343.646833	822.469908	130.000000	364.502646	6.294673
343.032050	822.469836	190.000000	364.502678	6.294673
345.082054	822.469770	210.000000	364.502708	6.293386
341.820604	822.469718	160.000000	364.502730	6.292098
343.409025	822.469654	260.000000	364.502759	6.290810
341.498712	822.469611	310.000000	364.502778	6.292098
342.604897	822.469543	390.000000	364.502808	6.293386
344.930802	822.469496	600.000000	364.502829	6.290810
343.449143	822.469432	680.000000	364.502857	6.289523
341.356208	822.469373	850.000000	364.502884	6.288235
341.146676	822.469295	700.000000	364.502918	6.288235
341.416327	822.469238	1380.000000	364.502943	6.288235
341.041187	822.469189	990.000000	364.502965	6.288235
342.556025	822.469136	1220.000000	364.502988	6.285660
341.497211	822.469073	1570.000000	364.503016	6.285660
341.782022	822.469025	1680.000000	364.503038	6.284372
341.331774	822.468949	1870.000000	364.503071	6.285660
343.734273	822.468894	2140.000000	364.503096	6.284372
342.549953	822.468829	1880.000000	364.503124	6.281797
340.495986	822.468774	1530.000000	364.503149	6.283084
