295.980498	822.469677	410.000000	364.502749
293.034960	822.469724	320.000000	364.502728
294.460125	822.469784	200.000000	364.502701
293.761213	822.469829	200.000000	364.502682
296.165965	822.469877	320.000000	364.502660
297.110392	822.469924	170.000000	364.502639
294.223325	822.469969	120.000000	364.502619
294.420921	822.469999	160.000000	364.502606
296.297281	822.469963	130.000000	364.502622
294.421887	822.469924	180.000000	364.502639
297.936191	822.469882	140.000000	364.502658
297.139121	822.469825	220.000000	364.502683
296.819359	822.469779	140.000000	364.502703
297.602301	822.469738	190.000000	364.502722
295.945806	822.469694	240.000000	364.502741
293.862313	822.469653	190.000000	364.502759
297.647882	822.469604	260.000000	364.502781
296.210265	822.469549	330.000000	364.502806
296.305133	822.469499	490.000000	364.502828
295.270674	822.469451	420.000000	364.502849
295.682885	822.469387	530.000000	364.502877
296.418695	822.469339	730.000000	364.502898
295.617667	822.469296	830.000000	364.502918
296.471628	822.469246	860.000000	364.502940
297.438078	822.469195	1030.000000	364.502962
297.811791	822.469144	750.000000	364.502985
297.525983	822.469098	1250.000000	364.503005
295.563421	822.469049	1190.000000	364.503027
295.107116	822.468981	1280.000000	364.503057
296.574633	822.468936	1310.000000	364.503077
295.629185	822.468886	980.000000	364.503099
294.911782	822.468844	1190.000000	364.503118
295.198488	822.468795	1080.000000	364.503140
294.201769	822.468753	920.000000	364.503158
295.571635	822.468705	950.000000	364.503180
295.529902	822.468655	780.000000	364.503202
295.838170	822.468606	1130.000000	364.503223
298.141818	822.468535	900.000000	364.503255
296.342003	822.468489	800.000000	364.503275
297.957704	822.468440	560.000000	364.503297
295.997189	822.468399	630.000000	364.503315
297.859049	822.468354	540.000000	364.503335
297.319398	822.468306	480.000000	364.503356
298.302470	822.468255	450.000000	364.503379
297.602456	822.468202	410.000000	364.503402
295.592189	822.468151	240.000000	364.503425
297.016865	822.468076	210.000000	364.503458
297.540222	822.468030	140.000000	364.503479
296.761706	822.467978	200.000000	364.503502
296.953424	822.467937	150.000000	364.503520
295.941334	822.467893	160.000000	364.503539
297.056082	822.467842	230.000000	364.503562
296.649604	822.467794	150.000000	364.503583
297.660821	822.467747	70.000000	364.503604
295.565238	822.467674	70.000000	364.503636
297.127288	822.467625	50.000000	364.503658
297.571531	822.467579	190.000000	364.503678
297.608523	822.467559	60.000000	364.503687
297.998833	822.467595	60.000000	364.503671
296.075379	822.467630	270.000000	364.503656
295.662248	822.467675	60.000000	364.503636
297.971868	822.467724	100.000000	364.503614
295.893817	822.467777	30.000000	364.503591
294.980967	822.467841	100.000000	364.503563
296.033193	822.467883	90.000000	364.503544
295.708929	822.467923	150.000000	364.503526
296.913444	822.467969	140.000000	364.503506
297.163508	822.468014	110.000000	364.503486
296.253055	822.468069	120.000000	364.503462
295.841634	822.468115	250.000000	364.503441
294.668793	822.468169	260.000000	364.503417
297.368368	822.468222	250.000000	364.503394
296.245855	822.468291	380.000000	364.503363
297.249032	822.468339	300.000000	364.503342
295.511316	822.468381	430.000000	364.503323
295.913629	822.468429	360.000000	364.503302
295.664903	822.468468	640.000000	364.503285
294.858103	822.468517	490.000000	364.503263
298.431806	822.468566	690.000000	364.503241
296.548947	822.468618	740.000000	364.503218
297.133633	822.468686	680.000000	364.503188
297.910682	822.468730	850.000000	364.503169
296.676721	822.468778	960.000000	364.503147
295.768010	822.468822	900.000000	364.503128
296.398962	822.468869	1050.000000	364.503107
294.947684	822.468917	1170.000000	364.503085
294.929021	822.468965	970.000000	364.503064
295.243814	822.469011	1120.000000	364.503044
294.502688	822.469063	1130.000000	364.503021
