218.522425	822.469458	0.000000	0.000000	364.502846
222.011751	822.469477	0.000000	0.000000	364.502837
224.347983	822.469521	7730.000000	680.000000	364.502818
220.690504	822.469704	6100.000000	650.000000	364.502737
223.833518	822.469751	4600.000000	660.000000	364.502716
227.069534	822.469797	3730.000000	640.000000	364.502696
220.519487	822.469880	2700.000000	740.000000	364.502659
220.296173	822.469980	1980.000000	670.000000	364.502615
222.756284	822.470088	1270.000000	540.000000	364.502566
222.529940	822.470147	800.000000	680.000000	364.502540
218.182469	822.470387	690.000000	490.000000	364.502434
220.752888	822.470408	530.000000	700.000000	364.502425
222.140703	822.470437	490.000000	800.000000	364.502412
220.200599	822.470537	580.000000	650.000000	364.502368
225.966015	822.470632	430.000000	740.000000	364.502325
225.995534	822.470698	440.000000	730.000000	364.502296
229.595029	822.470911	450.000000	510.000000	364.502202
229.595029	822.470911	450.000000	630.000000	364.502202
215.851999	822.470937	450.000000	630.000000	364.502190
213.997434	822.471162	490.000000	740.000000	364.502091
229.073251	822.471187	490.000000	740.000000	364.502079
231.560583	822.471192	410.000000	630.000000	364.502077
214.347711	822.471165	490.000000	740.000000	364.502089
227.790250	822.471152	520.000000	710.000000	364.502095
225.035480	822.470922	420.000000	640.000000	364.502197
213.811419	822.470887	340.000000	750.000000	364.502212
232.314543	822.470869	430.000000	570.000000	364.502220
216.485247	822.470618	460.000000	710.000000	364.502332
225.924881	822.470592	440.000000	810.000000	364.502343
217.768437	822.470578	450.000000	770.000000	364.502350
223.372591	822.470420	400.000000	660.000000	364.502420
218.692297	822.470356	610.000000	720.000000	364.502448
230.714965	822.470322	480.000000	540.000000	364.502463
214.927507	822.470280	490.000000	740.000000	364.502481
229.210459	822.470036	500.000000	700.000000	364.502590
227.370952	822.469993	780.000000	660.000000	364.502609
214.125892	822.469783	1040.000000	730.000000	364.502702
228.123560	822.469748	2460.000000	670.000000	364.502717
227.820185	822.469729	3220.000000	660.000000	364.502726
217.328425	822.469616	4090.000000	740.000000	364.502776
214.582694	822.469515	4280.000000	600.000000	364.502820
222.415237	822.469448	5970.000000	750.000000	364.502850
218.946036	822.469333	8200.000000	800.000000	364.502901
222.132487	822.469265	16470.000000	780.000000	364.502931
224.143706	822.469215	20500.000000	780.000000	364.502953
223.844433	822.469186	21610.000000	560.000000	364.502966
221.770257	822.468998	21220.000000	810.000000	364.503050
223.490193	822.468896	22560.000000	670.000000	364.503095
218.806516	822.468794	34370.000000	740.000000	364.503140
222.112507	822.468721	39990.000000	520.000000	364.503172
223.206671	822.468675	43980.000000	730.000000	364.503193
221.806762	822.468537	44650.000000	580.000000	364.503254
222.998154	822.468392	38550.000000	710.000000	364.503318
213.580173	822.468343	28470.000000	750.000000	364.503340
219.053131	822.468287	25960.000000	620.000000	364.503365
222.815636	822.468083	21840.000000	670.000000	364.503455
219.673855	822.468011	11860.000000	680.000000	364.503487
219.066182	822.467970	9030.000000	560.000000	364.503505
214.589105	822.467914	6670.000000	700.000000	364.503530
218.616175	822.467857	4710.000000	750.000000	364.503555
226.728164	822.467808	4080.000000	490.000000	364.503577
219.398628	822.467559	3160.000000	750.000000	364.503687
214.851867	822.467500	1180.000000	760.000000	364.503713
219.890548	822.467477	690.000000	570.000000	364.503724
226.756980	822.467443	810.000000	650.000000	364.503739
216.736144	822.467264	590.000000	650.000000	364.503818
218.423910	822.467178	430.000000	550.000000	364.503856
227.004259	822.466981	400.000000	680.000000	364.503944
218.723971	822.466947	330.000000	700.000000	364.503959
212.037961	822.466918	510.000000	720.000000	364.503972
221.926571	822.466907	420.000000	790.000000	364.503977
224.692013	822.466893	360.000000	740.000000	364.503982
213.604159	822.466906	480.000000	650.000000	364.503977
219.097945	822.466925	410.000000	640.000000	364.503968
220.165183	822.466943	370.000000	620.000000	364.503960
215.745589	822.466957	460.000000	760.000000	364.503954
227.041737	822.467216	400.000000	650.000000	364.503839
212.190333	822.467226	500.000000	630.000000	364.503835
215.239463	822.467421	640.000000	640.000000	364.503749
218.058877	822.467460	670.000000	600.000000	364.503731
216.168781	822.467469	700.000000	690.000000	364.503727
219.294259	822.467633	790.000000	520.000000	364.503654
225.213901	822.467764	1100.000000	780.000000	364.503597
218.509413	822.467823	2250.000000	590.000000	364.503570
218.409406	822.467912	3210.000000	630.000000	364.503531
