134.166522	822.469894	0.000000	0.000000	364.502652
134.014977	822.470123	28720.000000	830.000000	364.502551
136.704573	822.470126	23590.000000	740.000000	364.502550
134.132347	822.470239	22250.000000	720.000000	364.502500
136.359308	822.470241	17170.000000	610.000000	364.502499
131.879446	822.470582	10010.000000	710.000000	364.502348
137.014449	822.470497	9020.000000	660.000000	364.502385
134.214245	822.470621	8190.000000	690.000000	364.502330
134.507785	822.470869	6220.000000	730.000000	364.502220
131.565997	822.471099	1640.000000	680.000000	364.502119
132.720305	822.471077	1570.000000	730.000000	364.502128
137.663610	822.471064	1560.000000	750.000000	364.502134
132.243328	822.471156	1360.000000	670.000000	364.502093
136.411746	822.471383	430.000000	670.000000	364.501993
136.391169	822.471563	320.000000	820.000000	364.501913
132.635607	822.471811	200.000000	580.000000	364.501803
139.278048	822.471748	180.000000	780.000000	364.501831
139.025023	822.471771	110.000000	580.000000	364.501821
136.850060	822.471908	130.000000	800.000000	364.501760
132.151083	822.472407	140.000000	770.000000	364.501539
131.170339	822.472420	110.000000	710.000000	364.501533
130.400527	822.472047	60.000000	860.000000	364.501698
130.400527	822.472047	60.000000	860.000000	364.501698
134.239916	822.472047	60.000000	710.000000	364.501698
135.221780	822.471728	160.000000	670.000000	364.501840
133.100836	822.471643	130.000000	670.000000	364.501878
129.779310	822.471840	60.000000	650.000000	364.501790
133.010288	822.471643	130.000000	750.000000	364.501877
138.820941	822.471589	80.000000	530.000000	364.501901
132.534216	822.471559	300.000000	590.000000	364.501915
136.575058	822.471396	340.000000	640.000000	364.501987
140.881797	822.471411	500.000000	660.000000	364.501980
138.567738	822.471020	1940.000000	700.000000	364.502153
139.350674	822.470946	2180.000000	670.000000	364.502186
134.499365	822.471046	2390.000000	620.000000	364.502142
133.609968	822.471082	3610.000000	870.000000	364.502126
132.480236	822.470713	9840.000000	630.000000	364.502289
133.100402	822.470552	10080.000000	680.000000	364.502361
136.825869	822.470455	10660.000000	680.000000	364.502404
135.484043	822.470221	19670.000000	740.000000	364.502508
132.819116	822.470137	32710.000000	830.000000	364.502545
133.019661	822.469835	48290.000000	720.000000	364.502679
131.383017	822.469836	47780.000000	620.000000	364.502678
135.873500	822.469744	50020.000000	600.000000	364.502719
137.525100	822.469572	52280.000000	700.000000	364.502795
136.473754	822.469425	53450.000000	720.000000	364.502860
137.396346	822.469384	54620.000000	710.000000	364.502879
130.834170	822.469376	51170.000000	700.000000	364.502882
131.518929	822.469150	38450.000000	610.000000	364.502982
136.610421	822.469110	36970.000000	650.000000	364.503000
133.464024	822.469133	35860.000000	640.000000	364.502990
137.239037	822.468932	21700.000000	560.000000	364.503079
135.157252	822.468793	15530.000000	630.000000	364.503141
132.497805	822.468807	14880.000000	570.000000	364.503134
138.143712	822.468538	5220.000000	730.000000	364.503253
134.256828	822.468433	4370.000000	660.000000	364.503300
131.496173	822.468442	5010.000000	710.000000	364.503296
133.183148	822.468284	4110.000000	560.000000	364.503366
133.953697	822.468091	1300.000000	550.000000	364.503452
133.518971	822.468062	810.000000	550.000000	364.503464
131.011095	822.467768	160.000000	650.000000	364.503595
130.489494	822.467755	110.000000	870.000000	364.503601
135.615439	822.467607	180.000000	770.000000	364.503666
131.847577	822.467413	130.000000	600.000000	364.503752
136.906016	822.467381	60.000000	770.000000	364.503766
132.148483	822.467392	100.000000	700.000000	364.503762
130.547006	822.467384	80.000000	680.000000	364.503765
136.329735	822.467280	140.000000	660.000000	364.503811
132.021494	822.467002	120.000000	700.000000	364.503934
138.481382	822.466855	180.000000	610.000000	364.503999
138.763652	822.466851	180.000000	610.000000	364.504001
139.328328	822.466851	90.000000	840.000000	364.504001
139.261033	822.466859	100.000000	610.000000	364.503997
132.934246	822.466910	40.000000	630.000000	364.503975
133.076723	822.466945	180.000000	560.000000	364.503960
136.890990	822.467261	50.000000	740.000000	364.503819
133.940362	822.467425	110.000000	630.000000	364.503747
136.500867	822.467404	70.000000	770.000000	364.503756
