171.630894	794.606443	0.000000	377.284202	0.165519	0.077959
172.502860	794.606460	36340.000000	377.284194	0.165519	0.095986
170.801593	794.606494	34853.333333	377.284178	0.165519	0.105000
172.449047	794.606684	27766.666667	377.284088	0.166806	0.111438
172.703910	794.606761	25906.666667	377.284051	0.165519	0.115301
172.743491	794.606815	31026.666667	377.284026	0.165519	0.120451
173.184163	794.606867	33293.333333	377.284001	0.165519	0.123027
173.852313	794.606922	37280.000000	377.283975	0.165519	0.126890
172.549077	794.606950	37200.000000	377.283962	0.165519	0.126890
171.075445	794.606979	37466.666667	377.283948	0.165519	0.129465
170.682398	794.606998	38080.000000	377.283939	0.165519	0.132040
172.545528	794.607019	38313.333333	377.283929	0.165519	0.134615
171.970934	794.607050	38593.333333	377.283914	0.165519	0.135903
174.336851	794.607080	38533.333333	377.283900	0.165519	0.135903
173.641447	794.607098	39793.333333	377.283891	0.165519	0.135903
173.508112	794.607154	38520.000000	377.283865	0.165519	0.138478
172.844135	794.607209	38660.000000	377.283838	0.165519	0.139766
174.618960	794.607272	41146.666667	377.283809	0.166806	0.138478
173.708384	794.607318	39213.333333	377.283787	0.165519	0.139766
173.251623	794.607355	40893.333333	377.283769	0.165519	0.139766
172.762860	794.607374	39013.333333	377.283760	0.165519	0.139766
173.006449	794.607390	40566.666667	377.283753	0.165519	0.139766
173.640094	794.607404	38706.666667	377.283746	0.165519	0.139766
171.672270	794.607425	38853.333333	377.283736	0.165519	0.139766
172.968334	794.607444	38313.333333	377.283727	0.165519	0.141054
172.392353	794.607511	37926.666667	377.283695	0.165519	0.141054
172.474204	794.607589	37966.666667	377.283658	0.165519	0.141054
171.841668	794.607648	39973.333333	377.283630	0.165519	0.141054
173.027039	794.607748	38340.000000	377.283583	0.165519	0.141054
174.821808	794.607814	38713.333333	377.283552	0.165519	0.141054
174.640405	794.607847	38393.333333	377.283536	0.165519	0.141054
174.043382	794.607885	39433.333333	377.283518	0.165519	0.139766
174.318458	794.607925	39560.000000	377.283499	0.166806	0.141054
172.486756	794.607952	38613.333333	377.283486	0.166806	0.139766
173.131734	794.607982	37993.333333	377.283471	0.165519	0.139766
172.468019	794.608009	38386.666667	377.283459	0.165519	0.138478
171.849225	794.608035	39180.000000	377.283446	0.165519	0.138478
174.400624	794.608063	39353.333333	377.283433	0.165519	0.138478
174.744844	794.608090	40106.666667	377.283420	0.165519	0.139766
174.502800	794.608114	40913.333333	377.283409	0.165519	0.138478
175.351150	794.608173	39786.666667	377.283381	0.165519	0.138478
175.001025	794.608250	41493.333333	377.283344	0.165519	0.138478
173.301776	794.608284	39133.333333	377.283328	0.165519	0.138478
173.951228	794.608302	40380.000000	377.283320	0.165519	0.137191
173.952510	794.608339	45140.000000	377.283302	0.165519	0.137191
176.078342	794.608373	39406.666667	377.283286	0.165519	0.137191
172.657888	794.608391	40866.666667	377.283278	0.165519	0.137191
174.743583	794.608465	41553.333333	377.283242	0.165519	0.137191
175.221540	794.608551	40380.000000	377.283202	0.165519	0.137191
175.116399	794.608662	40713.333333	377.283149	0.166806	0.138478
171.085465	794.608748	43933.333333	377.283108	0.165519	0.138478
173.889198	794.608836	44826.666667	377.283066	0.165519	0.137191
174.034719	794.608847	42186.666667	377.283061	0.165519	0.137191
175.811997	794.608871	41340.000000	377.283049	0.165519	0.137191
172.840494	794.608834	43493.333333	377.283067	0.165519	0.137191
172.653967	794.608801	44926.666667	377.283083	0.165519	0.137191
175.165228	794.608750	41913.333333	377.283107	0.165519	0.135903
174.168534	794.608673	40500.000000	377.283143	0.165519	0.135903
172.180130	794.608600	43873.333333	377.283178	0.165519	0.135903
172.843202	794.608489	41960.000000	377.283231	0.165519	0.135903
173.867245	794.608413	43526.666667	377.283267	0.165519	0.134615
173.533099	794.608378	40266.666667	377.283284	0.165519	0.134615
174.328614	794.608341	39546.666667	377.283301	0.165519	0.132040
174.461835	794.608316	40406.666667	377.283313	0.165519	0.130752
173.542386	794.608279	40093.333333	377.283331	0.165519	0.129465
175.713732	794.608211	39193.333333	377.283363	0.165519	0.126890
172.926893	794.608157	38406.666667	377.283389	0.166806	0.125602
172.928447	794.608118	39926.666667	377.283407	0.165519	0.123027
174.698916	794.608091	39793.333333	377.283420	0.165519	0.123027
173.507405	794.608068	41120.000000	377.283431	0.165519	0.123027
174.950203	794.608043	40566.666667	377.283443	0.165519	0.121739
174.750132	794.608033	40906.666667	377.283448	0.165519	0.120451
174.436760	794.607999	40940.000000	377.283463	0.166806	0.120451
175.788036	794.607974	41633.333333	377.283476	0.165519	0.117876
175.365053	794.607947	39880.000000	377.283488	0.165519	0.117876
175.282326	794.607903	40393.333333	377.283509	0.165519	0.117876
174.423899	794.607860	39020.000000	377.283530	0.165519	0.116588
171.766874	794.607812	39960.000000	377.283552	0.165519	0.116588
173.369556	794.607788	39160.000000	377.283564	0.165519	0.116588
173.305930	794.607712	40793.333333	377.283600	0.165519	0.116588
174.041235	794.607628	40493.333333	377.283640	0.165519	0.115301
172.175332	794.607568	41033.333333	377.283668	0.165519	0.116588
174.416629	794.607497	39626.666667	377.283702	0.165519	0.116588
175.544159	794.607455	40073.333333	377.283722	0.166806	0.116588
175.039231	794.607429	40433.333333	377.283734	0.165519	0.116588
175.622703	794.607393	39900.000000	377.283751	0.165519	0.116588
175.539938	794.607378	40240.000000	377.283758	0.165519	0.116588
175.770866	794.607354	41293.333333	377.283770	0.165519	0.117876
175.527534	794.607316	41593.333333	377.283788	0.165519	0.117876
175.458168	794.607281	42033.333333	377.283805	0.165519	0.117876
173.402076	794.607200	40246.666667	377.283843	0.165519	0.117876
174.675256	794.607168	41100.000000	377.283858	0.165519	0.117876
173.362858	794.607114	42473.333333	377.283884	0.165519	0.117876
173.784633	794.607099	40973.333333	377.283891	0.166806	0.117876
173.899182	794.607058	41553.333333	377.283910	0.165519	0.117876
174.421580	794.607028	40640.000000	377.283925	0.165519	0.119164
174.267488	794.607000	40053.333333	377.283938	0.165519	0.119164
173.633311	794.606972	38333.333333	377.283951	0.165519	0.119164
174.707792	794.606958	38886.666667	377.283958	0.165519	0.120451
174.269635	794.606927	38620.000000	377.283972	0.165519	0.119164
173.423407	794.606904	39673.333333	377.283983	0.165519	0.119164
174.868332	794.606865	38613.333333	377.284002	0.165519	0.120451
172.475091	794.606831	40833.333333	377.284018	0.165519	0.120451
171.169958	794.606748	34200.000000	377.284057	0.165519	0.120451
173.617300	794.606692	44566.666667	377.284084	0.165519	0.121739
175.672398	794.606525	35860.000000	377.284163	0.165519	0.121739
174.543155	794.606472	31993.333333	377.284189	0.165519	0.121739
174.727019	794.606451	32480.000000	377.284199	0.165519	0.121739
174.573310	794.606407	22806.666667	377.284219	0.165519	0.123027
175.391576	794.606353	29026.666667	377.284245	0.165519	0.123027
173.284264	794.606328	37613.333333	377.284257	0.165519	0.124314
175.985139	794.606276	38220.000000	377.284282	0.165519	0.126890
173.309016	794.606232	36866.666667	377.284302	0.165519	0.128177
176.305251	794.606193	40546.666667	377.284321	0.165519	0.129465
173.000180	794.606158	27473.333333	377.284338	0.165519	0.130752
171.962646	794.606131	35420.000000	377.284351	0.165519	0.133328
175.227511	794.606123	38486.666667	377.284354	0.165519	0.133328
174.767625	794.606085	40213.333333	377.284372	0.165519	0.134615
171.515038	794.606048	39733.333333	377.284390	0.165519	0.135903
174.079591	794.606022	42733.333333	377.284402	0.165519	0.137191
173.023102	794.605969	39220.000000	377.284427	0.165519	0.138478
175.207616	794.605952	36506.666667	377.284435	0.165519	0.138478
173.233385	794.605912	31060.000000	377.284454	0.165519	0.139766
173.579134	794.605878	28646.666667	377.284471	0.165519	0.139766
171.773389	794.605821	26300.000000	377.284497	0.165519	0.141054
174.021408	794.605792	32526.666667	377.284511	0.165519	0.138478
175.321697	794.605703	39513.333333	377.284553	0.165519	0.139766
173.807011	794.605582	42693.333333	377.284611	0.165519	0.139766
175.089830	794.605548	42166.666667	377.284627	0.165519	0.141054
173.154072	794.605520	41446.666667	377.284640	0.165519	0.141054
173.742672	794.605501	36600.000000	377.284650	0.165519	0.141054
173.194485	794.605476	34053.333333	377.284662	0.165519	0.141054
175.325772	794.605449	33406.666667	377.284674	0.165519	0.141054
175.122569	794.605427	34013.333333	377.284685	0.165519	0.141054
174.295768	794.605361	38560.000000	377.284716	0.165519	0.141054
174.664413	794.605340	42900.000000	377.284726	0.165519	0.139766
175.161675	794.605265	44280.000000	377.284762	0.165519	0.141054
175.373033	794.605228	45780.000000	377.284779	0.165519	0.139766
174.941519	794.605172	46513.333333	377.284806	0.165519	0.139766
174.612498	794.605139	41580.000000	377.284822	0.165519	0.138478
173.349430	794.605115	46093.333333	377.284833	0.164231	0.138478
175.111949	794.605085	46240.000000	377.284847	0.165519	0.139766
172.740060	794.605064	45980.000000	377.284857	0.165519	0.138478
174.224261	794.605004	46366.666667	377.284885	0.165519	0.138478
172.274234	794.604965	47846.666667	377.284904	0.165519	0.138478
173.339590	794.604893	42060.000000	377.284938	0.165519	0.138478
173.667523	794.604866	45006.666667	377.284951	0.165519	0.138478
173.905685	794.604818	47626.666667	377.284974	0.165519	0.138478
173.109232	794.604773	46813.333333	377.284995	0.165519	0.138478
173.273302	794.604660	47720.000000	377.285049	0.165519	0.137191
172.541528	794.604566	47546.666667	377.285093	0.165519	0.137191
171.851942	794.604544	48626.666667	377.285104	0.165519	0.137191
172.596059	794.604499	47526.666667	377.285125	0.165519	0.137191
173.357134	794.604473	47646.666667	377.285138	0.165519	0.137191
173.407724	794.604414	47453.333333	377.285166	0.165519	0.135903
174.490696	794.604345	46700.000000	377.285199	0.165519	0.137191
173.919137	794.604297	46500.000000	377.285221	0.165519	0.135903
175.054734	794.604253	42100.000000	377.285242	0.165519	0.137191
173.996578	794.604222	46693.333333	377.285257	0.165519	0.135903
173.739805	794.604179	43473.333333	377.285277	0.165519	0.135903
172.632626	794.604142	44293.333333	377.285295	0.165519	0.134615
174.241143	794.604099	44186.666667	377.285315	0.165519	0.134615
173.450102	794.604073	43066.666667	377.285328	0.165519	0.133328
173.244659	794.604038	43706.666667	377.285344	0.165519	0.130752
173.841342	794.604022	43373.333333	377.285352	0.165519	0.129465
173.810358	794.604042	41946.666667	377.285342	0.165519	0.128177
173.071438	794.604057	43026.666667	377.285335	0.165519	0.138478
170.722284	794.604078	42533.333333	377.285325	0.165519	0.137191
172.328377	794.604100	44660.000000	377.285315	0.165519	0.134615
174.278534	794.604129	41866.666667	377.285301	0.165519	0.133328
173.722934	794.604168	45480.000000	377.285283	0.165519	0.130752
172.198066	794.604207	46860.000000	377.285264	0.165519	0.130752
171.693141	794.604237	46573.333333	377.285250	0.165519	0.126890
173.972717	794.604293	41533.333333	377.285223	0.165519	0.125602
172.383014	794.604322	41653.333333	377.285210	0.165519	0.123027
172.080150	794.604397	41726.666667	377.285174	0.165519	0.123027
170.032374	794.604484	41820.000000	377.285133	0.165519	0.121739
169.684000	794.604540	46573.333333	377.285106	0.165519	0.120451
169.214535	794.604547	44573.333333	377.285103	0.165519	0.120451
170.803011	794.604627	41673.333333	377.285064	0.165519	0.117876
169.375875	794.604680	42766.666667	377.285039	0.165519	0.116588
172.237344	794.604782	47166.666667	377.284991	0.165519	0.116588
172.991338	794.604842	48060.000000	377.284962	0.165519	0.117876
173.075084	794.604873	47840.000000	377.284948	0.165519	0.116588
170.705800	794.604901	43846.666667	377.284935	0.165519	0.116588
172.057848	794.604936	47533.333333	377.284918	0.165519	0.115301
172.332104	794.604984	47133.333333	377.284895	0.165519	0.115301
171.852852	794.605027	42400.000000	377.284874	0.165519	0.116588
172.436852	794.605074	46066.666667	377.284852	0.165519	0.116588
169.708918	794.605097	46480.000000	377.284842	0.165519	0.116588
172.767461	794.605121	47373.333333	377.284830	0.165519	0.116588
173.902719	794.605149	45980.000000	377.284817	0.165519	0.116588
172.246704	794.605177	46286.666667	377.284803	0.165519	0.116588
173.625146	794.605221	46773.333333	377.284783	0.165519	0.117876
174.707795	794.605258	45526.666667	377.284765	0.165519	0.117876
173.607601	794.605330	43426.666667	377.284731	0.165519	0.117876
174.531744	794.605385	39726.666667	377.284705	0.165519	0.119164
173.328893	794.605446	33693.333333	377.284675	0.165519	0.119164
171.944918	794.605474	30900.000000	377.284663	0.165519	0.119164
174.673434	794.605485	33106.666667	377.284657	0.165519	0.119164
173.653840	794.605523	38880.000000	377.284639	0.165519	0.120451
173.983310	794.605532	40320.000000	377.284635	0.165519	0.120451
174.532586	794.605599	43820.000000	377.284603	0.165519	0.120451
175.420032	794.605675	43013.333333	377.284567	0.165519	0.120451
175.289019	794.605778	40633.333333	377.284518	0.165519	0.121739
174.216646	794.605833	35826.666667	377.284492	0.165519	0.121739
174.523488	794.605862	31686.666667	377.284478	0.165519	0.123027
176.362533	794.605878	27826.666667	377.284470	0.165519	0.123027
174.701375	794.605911	24886.666667	377.284455	0.165519	0.128177
173.746513	794.605924	27026.666667	377.284449	0.165519	0.130752
175.827135	794.605981	34266.666667	377.284422	0.165519	0.132040
