137.365676	822.469538	0.000000	0.000000	364.502810
136.189879	822.469702	48970.000000	650.000000	364.502738
136.608469	822.469847	40860.000000	720.000000	364.502673
128.829938	822.469930	38270.000000	590.000000	364.502636
132.145592	822.469939	32270.000000	690.000000	364.502633
127.891168	822.470239	20720.000000	720.000000	364.502500
134.266919	822.470143	19820.000000	630.000000	364.502542
129.711417	822.470279	17520.000000	640.000000	364.502482
130.210343	822.470644	8400.000000	660.000000	364.502320
130.082301	822.470763	5810.000000	580.000000	364.502268
131.877134	822.470775	5240.000000	680.000000	364.502262
135.072751	822.470786	4740.000000	440.000000	364.502257
132.248826	822.470989	2870.000000	570.000000	364.502167
137.573448	822.471018	1200.000000	680.000000	364.502155
130.336144	822.471302	960.000000	670.000000	364.502028
134.073254	822.471301	220.000000	530.000000	364.502029
133.850418	822.471471	190.000000	700.000000	364.501954
128.471266	822.471609	210.000000	560.000000	364.501893
129.489106	822.471567	310.000000	690.000000	364.501911
133.386889	822.471821	90.000000	790.000000	364.501799
134.010913	822.471821	60.000000	680.000000	364.501799
132.394475	822.472259	110.000000	670.000000	364.501604
132.620730	822.472355	30.000000	610.000000	364.501562
129.496745	822.472452	60.000000	640.000000	364.501519
133.307373	822.471916	190.000000	720.000000	364.501757
132.095773	822.471782	90.000000	570.000000	364.501816
129.235649	822.471535	140.000000	780.000000	364.501925
130.120751	822.471500	230.000000	670.000000	364.501941
129.270948	822.471517	200.000000	580.000000	364.501933
134.410001	822.471438	190.000000	590.000000	364.501968
132.913462	822.471448	530.000000	540.000000	364.501964
131.053554	822.471342	1000.000000	600.000000	364.502011
134.088683	822.471169	1150.000000	490.000000	364.502088
130.452460	822.471165	2380.000000	600.000000	364.502089
135.057911	822.470619	5550.000000	710.000000	364.502331
133.876726	822.470567	5420.000000	600.000000	364.502354
128.978385	822.470635	6380.000000	670.000000	364.502324
135.563826	822.470215	14290.000000	790.000000	364.502510
134.733342	822.470228	18970.000000	560.000000	364.502505
130.379862	822.470331	20460.000000	760.000000	364.502459
133.007789	822.470174	28940.000000	700.000000	364.502529
131.107415	822.469927	46430.000000	610.000000	364.502638
130.671511	822.469577	53440.000000	660.000000	364.502793
128.140294	822.469605	54910.000000	610.000000	364.502780
131.644840	822.469538	56790.000000	670.000000	364.502810
133.484718	822.469207	50680.000000	650.000000	364.502957
128.851243	822.469236	51040.000000	630.000000	364.502944
132.439574	822.469124	48610.000000	630.000000	364.502994
132.631123	822.468964	35000.000000	680.000000	364.503065
132.050738	822.468971	32310.000000	690.000000	364.503062
132.707756	822.468916	28900.000000	670.000000	364.503086
133.647966	822.468839	20980.000000	700.000000	364.503120
133.005706	822.468642	13800.000000	590.000000	364.503208
133.187347	822.468525	7980.000000	620.000000	364.503259
131.309302	822.468456	7400.000000	710.000000	364.503290
132.020843	822.468375	6250.000000	790.000000	364.503326
131.560011	822.468301	3500.000000	560.000000	364.503358
132.000608	822.468143	1870.000000	630.000000	364.503429
129.430202	822.468146	1920.000000	590.000000	364.503427
133.401201	822.468111	1800.000000	720.000000	364.503443
129.887306	822.467848	350.000000	560.000000	364.503559
129.957431	822.467852	330.000000	740.000000	364.503558
134.555687	822.467612	110.000000	620.000000	364.503664
131.592589	822.467550	60.000000	570.000000	364.503691
129.627042	822.467537	120.000000	680.000000	364.503697
134.757549	822.467241	110.000000	570.000000	364.503828
130.804407	822.467249	110.000000	630.000000	364.503825
133.368218	822.467284	130.000000	630.000000	364.503809
132.041593	822.467026	150.000000	640.000000	364.503924
131.417064	822.466963	70.000000	610.000000	364.503952
129.520343	822.466684	80.000000	640.000000	364.504075
