632.885639	822.469254	0.000000	0.000000	364.502936
621.729372	822.469335	0.000000	0.000000	364.502900
622.442082	822.469395	9850.000000	620.000000	364.502874
618.856981	822.469423	7220.000000	650.000000	364.502861
629.525858	822.469465	6690.000000	500.000000	364.502843
627.843464	822.469676	5890.000000	770.000000	364.502749
624.218620	822.469713	3340.000000	550.000000	364.502733
618.401688	822.469956	2110.000000	620.000000	364.502625
644.900381	822.469994	1150.000000	620.000000	364.502608
625.390831	822.470020	880.000000	680.000000	364.502597
632.121665	822.470042	1010.000000	790.000000	364.502587
616.699823	822.470265	630.000000	730.000000	364.502488
615.583229	822.470284	530.000000	710.000000	364.502480
642.158202	822.470394	520.000000	550.000000	364.502431
644.691842	822.470569	440.000000	550.000000	364.502353
612.326776	822.470583	640.000000	780.000000	364.502347
624.535779	822.470611	420.000000	660.000000	364.502335
610.872158	822.470836	490.000000	740.000000	364.502235
635.419532	822.470886	490.000000	650.000000	364.502213
621.427697	822.470888	570.000000	670.000000	364.502212
624.352022	822.470916	390.000000	710.000000	364.502200
631.750840	822.470918	510.000000	720.000000	364.502199
608.673775	822.470896	380.000000	610.000000	364.502209
633.349537	822.470895	390.000000	870.000000	364.502209
621.580554	822.470880	460.000000	700.000000	364.502215
608.568600	822.470844	360.000000	720.000000	364.502232
631.847613	822.470619	550.000000	500.000000	364.502331
637.665482	822.470607	490.000000	680.000000	364.502336
608.860024	822.470590	540.000000	770.000000	364.502344
620.349268	822.470337	360.000000	610.000000	364.502456
644.956304	822.470317	560.000000	680.000000	364.502465
634.131263	822.470070	520.000000	590.000000	364.502575
613.369183	822.470069	580.000000	590.000000	364.502575
636.959532	822.470039	760.000000	690.000000	364.502588
630.723185	822.469979	730.000000	730.000000	364.502615
628.356051	822.469782	830.000000	570.000000	364.502702
625.687437	822.469684	1720.000000	720.000000	364.502746
628.676414	822.469581	2110.000000	640.000000	364.502791
628.015409	822.469388	3500.000000	640.000000	364.502877
629.404277	822.469382	4030.000000	790.000000	364.502880
638.140251	822.469375	6520.000000	640.000000	364.502882
617.037149	822.469323	7190.000000	660.000000	364.502906
622.032884	822.469154	9900.000000	740.000000	364.502980
617.057918	822.469102	19160.000000	720.000000	364.503003
624.484901	822.468987	23210.000000	680.000000	364.503054
639.053986	822.468862	24230.000000	730.000000	364.503110
615.666285	822.468828	23690.000000	500.000000	364.503125
627.677384	822.468784	20720.000000	680.000000	364.503144
625.430471	822.468650	19050.000000	690.000000	364.503204
635.844234	822.468476	27720.000000	640.000000	364.503281
628.640775	822.468443	40920.000000	700.000000	364.503295
616.896897	822.468259	41100.000000	760.000000	364.503377
617.280813	822.468229	34470.000000	550.000000	364.503391
624.073696	822.468224	32130.000000	540.000000	364.503392
632.676581	822.467977	27750.000000	600.000000	364.503502
615.818124	822.467959	15290.000000	620.000000	364.503510
640.732795	822.467930	13990.000000	630.000000	364.503523
613.108001	822.467720	13170.000000	760.000000	364.503616
641.681555	822.467609	7110.000000	630.000000	364.503665
621.061578	822.467576	3330.000000	910.000000	364.503680
618.703280	822.467497	2830.000000	510.000000	364.503715
610.427903	822.467431	1930.000000	680.000000	364.503744
618.515321	822.467403	1400.000000	570.000000	364.503757
624.594568	822.467252	1460.000000	520.000000	364.503823
630.894628	822.467090	810.000000	770.000000	364.503895
625.018777	822.467061	640.000000	610.000000	364.503908
621.802117	822.466941	570.000000	660.000000	364.503961
635.402876	822.466834	620.000000	590.000000	364.504008
630.818716	822.466787	420.000000	640.000000	364.504030
622.682212	822.466555	500.000000	530.000000	364.504132
616.967623	822.466533	540.000000	650.000000	364.504142
621.570151	822.466533	550.000000	650.000000	364.504142
612.050361	822.466537	560.000000	620.000000	364.504140
626.764243	822.466809	410.000000	640.000000	364.504020
608.465721	822.466822	520.000000	680.000000	364.504014
610.776074	822.466862	510.000000	560.000000	364.503996
628.093124	822.467044	500.000000	450.000000	364.503916
626.247158	822.467099	630.000000	590.000000	364.503891
